CustomerID,Age,Gender,MaritalStatus,IncomeLevel,total_spent,avg_spent,std_spent,transaction_count,min_spent,max_spent,transaction_period_days,spent_books,spent_clothing,spent_electronics,spent_furniture,spent_groceries,total_interactions,resolved_interactions,resolution_rate,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus
96,32,F,Divorced,High,161.84,161.84,0.0,1,161.84,161.84,0,0.0,0.0,161.84,0.0,0.0,2.0,0.0,0.0,2023-02-27,36,Mobile App,0
497,27,M,Divorced,High,1554.77,259.12833333333333,165.18122791850976,6,97.06,451.67,259,0.0,423.73,446.53999999999996,548.73,135.77,2.0,0.0,0.0,2023-08-30,40,Mobile App,0
665,52,F,Widowed,High,1405.19,281.038,150.2967808038482,5,138.58,481.26,199,0.0,254.25,138.58,1012.36,0.0,1.0,0.0,0.0,2023-06-15,36,Online Banking,0
721,45,M,Married,High,921.3299999999999,184.266,87.24667575329158,5,79.73,313.02,98,157.35,152.34,392.75,218.89,0.0,0.0,0.0,0.0,2023-04-28,18,Website,0
194,34,F,Widowed,High,1388.97,277.794,93.57740795726286,5,145.6,364.98,230,364.98,515.85,0.0,508.14,0.0,0.0,0.0,0.0,2023-10-23,34,Website,0
229,21,F,Single,Medium,2559.03,284.3366666666667,111.10915241329131,9,146.08,491.03,199,558.02,1039.62,0.0,440.52,520.87,1.0,0.0,0.0,2023-12-23,37,Website,0
585,47,M,Married,Low,1709.36,284.8933333333333,146.46945110386216,6,38.82,432.45,287,578.6700000000001,432.45,0.0,290.91,407.33,2.0,2.0,1.0,2023-04-08,41,Online Banking,0
876,20,F,Widowed,Low,1940.62,242.5775,149.2623660108028,8,62.47,469.02,356,62.47,436.31,469.02,311.65,661.17,1.0,1.0,1.0,2023-09-20,4,Online Banking,0
452,22,M,Single,High,2341.48,292.685,139.67732252793016,8,120.13,453.75,299,618.64,0.0,416.67,0.0,1306.17,1.0,0.0,0.0,2023-10-18,25,Online Banking,0
565,69,M,Single,Low,2436.25,406.0416666666667,129.22229798555148,6,152.13,499.51,317,152.13,0.0,0.0,1424.54,859.5799999999999,2.0,1.0,0.5,2023-04-22,30,Website,1
752,50,F,Divorced,Low,2056.76,228.5288888888889,158.16232282408828,9,48.25,469.85,318,720.3,673.53,0.0,435.09000000000003,227.84000000000003,2.0,2.0,1.0,2023-12-07,27,Website,0
576,50,F,Married,Medium,755.9300000000001,188.98250000000002,150.26742658229915,4,75.14,393.11,165,469.73,0.0,0.0,75.14,211.06,2.0,0.0,0.0,2023-12-21,4,Website,1
849,38,M,Married,Low,830.54,166.108,92.48774632349954,5,20.62,269.99,127,0.0,187.97,147.83,290.61,204.13,2.0,1.0,0.5,2023-01-20,29,Website,0
649,51,M,Divorced,Medium,759.5699999999999,189.89249999999998,99.61399713393696,4,46.37,258.59,136,0.0,0.0,503.53,0.0,256.04,1.0,0.0,0.0,2023-07-01,26,Website,0
248,20,M,Married,High,1519.1399999999999,303.828,136.41182690661392,5,113.73,414.89,162,414.89,379.88,0.0,318.62,405.75,1.0,0.0,0.0,2023-08-26,30,Online Banking,1
95,58,F,Single,High,677.27,225.75666666666666,99.96941749021713,3,123.78,323.59,271,0.0,323.59,0.0,123.78,229.9,1.0,1.0,1.0,2023-06-20,12,Online Banking,0
668,64,M,Married,Medium,1668.59,238.36999999999998,156.00339868092618,7,73.96,481.02,353,0.0,336.53,199.12,0.0,1132.94,1.0,0.0,0.0,2023-06-03,32,Website,0
66,33,M,Widowed,Medium,1409.11,176.13875,113.44935452029432,8,19.43,407.13,337,176.53,280.54,557.17,0.0,394.87,0.0,0.0,0.0,2023-08-17,40,Online Banking,0
809,58,F,Widowed,Medium,1482.3600000000001,164.70666666666668,160.03823129177604,9,11.26,431.04,328,165.31,807.44,78.62,52.24,378.75,0.0,0.0,0.0,2023-02-10,5,Mobile App,0
88,22,M,Single,High,447.34000000000003,223.67000000000002,0.9758073580374625,2,222.98,224.36,198,0.0,224.36,0.0,0.0,222.98,0.0,0.0,0.0,2023-02-08,13,Online Banking,0
571,41,F,Single,Low,962.48,320.82666666666665,132.08182968649905,3,227.64,471.98,157,490.5,0.0,0.0,471.98,0.0,1.0,0.0,0.0,2023-04-25,8,Website,0
422,44,M,Single,Low,1770.89,252.98428571428573,131.9344302873139,7,112.95,438.23,285,666.4200000000001,418.59000000000003,438.23,112.95,134.7,1.0,1.0,1.0,2023-10-04,14,Mobile App,1
285,58,M,Single,High,1026.5900000000001,205.31800000000004,113.93694514949924,5,39.77,340.69,341,177.6,0.0,340.69,190.96,317.34,0.0,0.0,0.0,2023-08-31,42,Mobile App,0
189,29,M,Single,High,574.4699999999999,191.48999999999998,181.92757597461687,3,30.56,388.89,39,388.89,30.56,0.0,155.02,0.0,2.0,1.0,0.5,2023-06-21,41,Mobile App,0
86,38,M,Married,Low,1674.6599999999999,239.23714285714283,159.2233681252311,7,9.19,452.17,266,0.0,961.26,144.41,0.0,568.99,0.0,0.0,0.0,2023-10-18,1,Website,0
805,22,M,Divorced,High,1100.6200000000001,183.4366666666667,164.4505297853025,6,30.76,463.45,272,0.0,45.66,170.26999999999998,463.45,421.24,1.0,1.0,1.0,2023-01-17,24,Website,0
440,53,M,Widowed,High,1920.61,240.07625,211.63631175995565,8,6.65,488.65,326,625.56,355.83,488.65,450.57,0.0,2.0,1.0,0.5,2023-02-19,34,Online Banking,0
976,32,F,Divorced,Low,557.62,278.81,188.27425155873016,2,145.68,411.94,72,0.0,145.68,411.94,0.0,0.0,0.0,0.0,0.0,2023-02-17,44,Online Banking,0
470,59,F,Married,Medium,1916.68,319.44666666666666,155.35667474127615,6,67.36,483.16,251,483.16,302.65,342.97,470.08,317.82,1.0,0.0,0.0,2023-06-09,5,Website,1
911,50,F,Widowed,Low,1058.9,352.9666666666667,106.20592936994308,3,230.45,418.91,107,418.91,0.0,0.0,0.0,639.99,0.0,0.0,0.0,2023-02-27,27,Mobile App,0
502,30,M,Married,High,703.3299999999999,175.83249999999998,126.34961795879451,4,59.75,332.58,238,0.0,222.66,0.0,392.33,88.34,2.0,0.0,0.0,2023-09-20,38,Mobile App,0
442,35,M,Single,Medium,412.55,412.55,0.0,1,412.55,412.55,0,0.0,0.0,412.55,0.0,0.0,1.0,1.0,1.0,2023-06-20,35,Mobile App,0
934,30,M,Married,Low,282.29,282.29,0.0,1,282.29,282.29,0,0.0,0.0,0.0,282.29,0.0,1.0,1.0,1.0,2023-11-14,27,Mobile App,0
741,32,F,Married,High,2317.66,289.7075,155.38300152940062,8,76.13,485.51,277,459.56,268.49,523.3399999999999,838.26,228.01,1.0,1.0,1.0,2023-06-22,30,Website,0
111,23,F,Widowed,High,613.1800000000001,306.59000000000003,62.01326471006019,2,262.74,350.44,266,350.44,0.0,0.0,262.74,0.0,1.0,0.0,0.0,2023-06-17,33,Website,1
144,45,F,Married,Low,419.85,419.85,0.0,1,419.85,419.85,0,0.0,0.0,419.85,0.0,0.0,1.0,1.0,1.0,2023-02-18,39,Online Banking,1
246,65,F,Divorced,Medium,1171.1399999999999,292.78499999999997,164.5596877529042,4,89.8,481.33,156,0.0,342.99,481.33,346.82,0.0,1.0,1.0,1.0,2023-03-24,40,Mobile App,0
405,69,F,Divorced,Medium,508.49,169.49666666666667,129.880154116529,3,25.74,278.38,281,0.0,0.0,0.0,482.75,25.74,0.0,0.0,0.0,2023-02-25,5,Online Banking,0
446,20,F,Single,High,1516.93,252.8216666666667,190.08035705108162,6,31.87,431.79,240,88.08,444.16,428.3,0.0,556.39,2.0,1.0,0.5,2023-10-13,32,Mobile App,0
140,53,M,Married,High,1024.23,341.41,220.54552749942582,3,88.04,490.3,32,0.0,578.34,0.0,0.0,445.89,1.0,1.0,1.0,2023-10-21,18,Mobile App,0
406,53,F,Married,High,2017.78,252.2225,157.44208937619845,8,20.69,465.61,190,0.0,114.46,272.39,559.66,1071.27,2.0,1.0,0.5,2023-12-29,15,Website,0
956,32,F,Widowed,High,858.04,286.0133333333333,160.07907556371424,3,107.17,415.89,151,0.0,334.98,107.17,415.89,0.0,0.0,0.0,0.0,2023-10-20,38,Online Banking,0
374,54,M,Divorced,Medium,2143.59,238.17666666666668,115.0400032597357,9,90.26,440.49,312,926.01,611.4300000000001,0.0,102.71,503.44,0.0,0.0,0.0,2023-12-25,47,Online Banking,0
900,54,F,Widowed,Low,353.54,117.84666666666668,102.3809847253548,3,14.16,218.87,240,218.87,134.67000000000002,0.0,0.0,0.0,1.0,1.0,1.0,2023-03-23,2,Online Banking,0
598,31,M,Widowed,High,1906.1000000000001,272.3,175.72141265840847,7,29.45,464.5,250,78.73,520.15,0.0,493.95,813.27,0.0,0.0,0.0,2023-07-09,40,Online Banking,0
292,26,M,Single,Medium,2429.7,303.7125,146.46011136629852,8,86.01,469.78,321,391.93,682.05,86.01,632.89,636.82,2.0,1.0,0.5,2023-12-06,37,Website,0
991,61,M,Married,Medium,801.36,267.12,71.30755990776855,3,201.31,342.88,148,0.0,342.88,0.0,0.0,458.48,0.0,0.0,0.0,2023-09-17,22,Website,0
704,55,F,Single,Medium,948.6800000000001,316.2266666666667,168.35886591841052,3,122.04,421.28,92,122.04,0.0,826.64,0.0,0.0,0.0,0.0,0.0,2023-11-03,5,Website,0
990,37,F,Widowed,High,483.5,483.5,0.0,1,483.5,483.5,0,0.0,483.5,0.0,0.0,0.0,2.0,1.0,0.5,2023-06-07,49,Mobile App,1
225,42,M,Widowed,High,2650.29,331.28625,136.31742367802542,8,114.1,490.02,293,1278.59,0.0,1081.94,289.76,0.0,2.0,1.0,0.5,2023-07-15,39,Online Banking,0
885,61,F,Widowed,High,2431.0299999999997,270.1144444444444,115.21575251578135,9,75.18,444.1,284,284.52,368.48,1004.11,773.9200000000001,0.0,2.0,1.0,0.5,2023-01-09,43,Mobile App,0
725,36,M,Widowed,Low,627.29,313.645,141.1173003213993,2,213.86,413.43,51,413.43,0.0,213.86,0.0,0.0,0.0,0.0,0.0,2023-10-14,22,Mobile App,0
608,30,M,Divorced,Medium,2463.96,273.7733333333333,86.34145064799411,9,142.01,399.72,285,304.45,710.07,802.69,0.0,646.75,1.0,0.0,0.0,2023-01-14,2,Mobile App,0
566,56,M,Divorced,High,1867.21,266.7442857142857,178.62329195424496,7,13.95,481.23,328,481.23,0.0,166.5,751.72,467.76,0.0,0.0,0.0,2023-06-15,38,Online Banking,0
916,30,M,Widowed,Low,1176.86,196.14333333333332,117.54230534861338,6,60.22,375.25,239,253.3,0.0,651.77,184.87,86.92,0.0,0.0,0.0,2023-08-31,44,Mobile App,0
770,30,F,Divorced,Medium,970.67,161.77833333333334,111.41131027264093,6,66.07,369.57,302,0.0,192.47,0.0,519.0699999999999,259.13,2.0,0.0,0.0,2023-01-30,36,Website,0
957,51,F,Widowed,Medium,32.8,32.8,0.0,1,32.8,32.8,0,0.0,0.0,0.0,0.0,32.8,0.0,0.0,0.0,2023-06-01,43,Mobile App,0
316,55,F,Widowed,Low,649.71,81.21375,65.45319067580171,8,24.28,213.42,265,120.75,219.84,28.8,256.03999999999996,24.28,0.0,0.0,0.0,2023-01-28,18,Mobile App,0
973,68,M,Single,Low,56.53,56.53,0.0,1,56.53,56.53,0,0.0,56.53,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-18,31,Website,0
351,40,M,Widowed,High,588.68,294.34,235.62212162698137,2,127.73,460.95,78,460.95,0.0,0.0,0.0,127.73,1.0,0.0,0.0,2023-07-23,1,Mobile App,1
724,32,F,Single,High,477.73,238.865,204.54477859383258,2,94.23,383.5,5,94.23,0.0,0.0,383.5,0.0,1.0,0.0,0.0,2023-10-24,39,Website,0
970,45,M,Single,High,748.6800000000001,124.78000000000002,156.60992497284457,6,19.71,426.54,230,19.71,426.54,71.2,231.23000000000002,0.0,2.0,0.0,0.0,2023-03-22,19,Website,1
322,39,F,Single,Low,61.98,61.98,0.0,1,61.98,61.98,0,0.0,0.0,61.98,0.0,0.0,2.0,0.0,0.0,2023-11-20,1,Online Banking,0
675,24,M,Single,High,2461.3,273.4777777777778,155.00098143058463,9,41.06,451.46,333,496.28000000000003,599.29,864.22,403.36,98.15,2.0,2.0,1.0,2023-06-07,48,Online Banking,0
83,53,M,Widowed,Medium,1419.9199999999998,236.6533333333333,163.95608493333413,6,42.55,458.03,280,233.29,623.43,404.4,0.0,158.8,2.0,0.0,0.0,2023-12-31,25,Mobile App,0
574,44,M,Widowed,Medium,2437.4,270.82222222222225,100.49462134584341,9,107.03,408.72,300,0.0,343.32,273.28,789.21,1031.59,1.0,1.0,1.0,2023-04-01,17,Mobile App,1
298,58,F,Widowed,High,1305.25,217.54166666666666,127.80401377369438,6,27.15,337.64,159,551.4,0.0,389.06,337.64,27.15,1.0,0.0,0.0,2023-08-23,29,Website,0
288,29,F,Widowed,High,2217.85,277.23125,131.83830924252848,8,134.68,491.52,279,310.36,1209.87,290.56,272.38,134.68,2.0,0.0,0.0,2023-03-21,1,Website,0
191,31,F,Single,Low,1942.65,277.5214285714286,110.00864124067277,7,114.83,404.61,292,318.77,317.56,456.77,404.61,444.94,2.0,1.0,0.5,2023-02-15,2,Website,0
920,44,M,Widowed,Low,2059.02,228.78,157.80543217836325,9,22.92,495.06,260,0.0,373.91,366.58,522.66,795.87,1.0,0.0,0.0,2023-10-08,14,Mobile App,0
400,44,M,Divorced,High,2309.85,288.73125,145.1306925732311,8,33.28,399.81,327,1176.53,731.13,0.0,100.01,302.17999999999995,0.0,0.0,0.0,2023-03-19,39,Online Banking,0
510,30,M,Single,Medium,392.1,392.1,0.0,1,392.1,392.1,0,0.0,0.0,0.0,0.0,392.1,1.0,0.0,0.0,2023-07-04,31,Mobile App,1
80,45,M,Widowed,High,110.82,110.82,0.0,1,110.82,110.82,0,0.0,0.0,0.0,110.82,0.0,0.0,0.0,0.0,2023-06-09,32,Mobile App,0
473,18,M,Married,Low,251.45999999999998,83.82,54.60555740947986,3,36.67,143.65,279,71.14,0.0,0.0,36.67,143.65,0.0,0.0,0.0,2023-01-17,23,Online Banking,0
287,18,M,Widowed,Low,615.0699999999999,307.53499999999997,192.11384138057306,2,171.69,443.38,12,443.38,171.69,0.0,0.0,0.0,2.0,1.0,0.5,2023-06-10,20,Website,0
52,28,M,Widowed,Medium,401.25,401.25,0.0,1,401.25,401.25,0,0.0,0.0,0.0,0.0,401.25,0.0,0.0,0.0,2023-02-16,6,Mobile App,0
827,42,M,Married,Low,2317.93,386.32166666666666,83.3802255733736,6,257.5,491.34,284,700.38,388.23,737.98,0.0,491.34,0.0,0.0,0.0,2023-10-09,38,Online Banking,1
906,33,F,Widowed,Medium,1235.8,247.16,159.62117528699002,5,12.21,398.57,172,12.21,661.95,398.57,0.0,163.07,0.0,0.0,0.0,2023-04-03,38,Website,1
388,26,F,Widowed,Low,1787.4199999999998,223.42749999999998,201.06956512965496,8,13.27,475.45,310,505.74,46.92,111.7,915.8399999999999,207.22,0.0,0.0,0.0,2023-08-21,5,Online Banking,1
386,37,F,Divorced,High,773.11,193.2775,92.5987668654394,4,112.77,324.28,164,0.0,147.96,324.28,188.1,112.77,1.0,1.0,1.0,2023-10-23,26,Website,0
186,22,M,Divorced,High,460.87,153.62333333333333,84.6830717046408,3,64.86,233.53,137,0.0,162.48,0.0,298.39,0.0,0.0,0.0,0.0,2023-10-18,35,Mobile App,0
807,28,F,Married,Medium,1217.41,304.3525,146.50153341063248,4,119.98,465.22,94,0.0,0.0,465.22,482.13,270.06,0.0,0.0,0.0,2023-02-28,13,Mobile App,1
563,18,M,Widowed,Medium,1090.13,218.026,156.80521939654943,5,27.71,377.69,329,761.81,328.32,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-12,29,Mobile App,0
757,64,F,Single,Medium,1484.12,296.82399999999996,79.94406438254188,5,158.33,352.08,299,467.31000000000006,0.0,352.08,314.25,350.48,1.0,1.0,1.0,2023-09-06,28,Mobile App,1
737,42,M,Married,Medium,2132.05,236.89444444444447,141.50252242549521,9,75.07,463.64,300,0.0,855.86,198.75,586.13,491.31000000000006,2.0,1.0,0.5,2023-05-13,16,Mobile App,0
139,64,F,Widowed,High,2045.49,292.21285714285716,157.859054403423,7,46.89,493.64,152,0.0,403.63,1641.8600000000001,0.0,0.0,2.0,1.0,0.5,2023-06-03,22,Website,0
954,33,F,Widowed,Low,2009.3200000000002,334.8866666666667,140.64170600027103,6,68.75,471.49,176,883.86,683.49,373.22,0.0,68.75,0.0,0.0,0.0,2023-07-20,20,Online Banking,0
961,25,M,Divorced,High,964.3299999999999,321.4433333333333,152.61343333184445,3,150.02,442.53,79,0.0,592.55,0.0,371.78,0.0,2.0,1.0,0.5,2023-05-01,21,Mobile App,0
403,67,F,Widowed,High,1645.76,235.10857142857142,105.85828552496832,7,119.81,414.29,302,164.97,291.77,195.12,579.6099999999999,414.29,2.0,2.0,1.0,2023-08-30,8,Online Banking,0
744,61,F,Widowed,High,1132.03,188.67166666666665,108.4032206932371,6,13.15,298.72,230,13.15,551.29,198.79,368.8,0.0,0.0,0.0,0.0,2023-06-09,27,Website,0
299,54,M,Widowed,Medium,9.8,9.8,0.0,1,9.8,9.8,0,0.0,0.0,0.0,0.0,9.8,2.0,1.0,0.5,2023-11-04,46,Mobile App,0
295,66,F,Widowed,Medium,960.99,320.33,97.52088135368754,3,216.34,409.74,162,551.25,0.0,0.0,409.74,0.0,0.0,0.0,0.0,2023-03-09,11,Website,0
198,64,M,Married,Medium,1461.25,208.75,133.35905018657965,7,48.52,457.76,253,573.52,457.76,219.09,210.88,0.0,0.0,0.0,0.0,2023-06-21,45,Online Banking,0
444,38,M,Widowed,Medium,387.51,193.755,212.16738969502356,2,43.73,343.78,18,387.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-06,31,Mobile App,0
381,38,M,Single,Low,1087.62,271.905,145.68692036921732,4,102.81,450.23,136,227.05,0.0,757.76,102.81,0.0,1.0,1.0,1.0,2023-07-18,33,Website,1
643,49,M,Married,High,1060.42,151.48857142857145,148.1853640353382,7,6.07,441.63,337,92.59,829.8399999999999,0.0,131.92,6.07,0.0,0.0,0.0,2023-09-17,27,Online Banking,1
485,34,M,Single,Medium,2129.71,304.2442857142857,180.95342824947554,7,20.84,490.33,300,633.07,408.97,130.05,20.84,936.78,1.0,1.0,1.0,2023-09-15,28,Mobile App,0
438,43,M,Married,Low,2131.01,304.43,105.0978015945148,7,127.09,450.43,326,0.0,711.9200000000001,570.89,397.77,450.43,1.0,1.0,1.0,2023-04-20,48,Website,0
481,19,F,Widowed,Medium,3386.04,376.2266666666667,86.12866581458232,9,201.52,495.85,178,2462.82,0.0,562.4300000000001,360.79,0.0,1.0,1.0,1.0,2023-07-19,32,Website,0
242,28,F,Single,Low,726.73,242.24333333333334,210.34998367799636,3,107.37,484.62,263,0.0,484.62,134.74,0.0,107.37,2.0,1.0,0.5,2023-02-16,35,Online Banking,1
946,66,M,Single,Medium,451.82,150.60666666666665,121.42504368264947,3,31.89,274.57,200,145.36,274.57,0.0,0.0,31.89,0.0,0.0,0.0,2023-11-13,8,Mobile App,0
765,36,F,Married,Low,1079.2,215.84,204.62622058279823,5,29.95,498.03,184,202.3,348.92,527.98,0.0,0.0,1.0,1.0,1.0,2023-12-07,13,Online Banking,0
253,69,M,Single,Medium,1319.11,263.822,184.9967512417448,5,103.82,479.69,310,447.08,288.52,479.69,103.82,0.0,1.0,1.0,1.0,2023-12-03,7,Online Banking,0
974,29,M,Single,High,1789.81,298.3016666666667,148.64235391255974,6,62.8,491.98,300,373.45,491.98,0.0,413.26,511.12,0.0,0.0,0.0,2023-09-12,46,Mobile App,0
828,57,F,Widowed,Medium,1361.59,340.3975,112.47816895587637,4,178.81,428.95,124,0.0,351.08,178.81,831.7,0.0,1.0,0.0,0.0,2023-10-12,32,Online Banking,0
644,47,M,Divorced,Low,266.05,133.025,179.75361484543225,2,5.92,260.13,6,0.0,0.0,0.0,0.0,266.05,1.0,1.0,1.0,2023-09-11,43,Mobile App,1
59,18,M,Married,Medium,292.51,97.50333333333333,44.143271665490914,3,51.58,139.62,129,0.0,0.0,191.2,101.31,0.0,0.0,0.0,0.0,2023-12-11,45,Online Banking,0
542,62,F,Widowed,High,344.77,114.92333333333333,81.75116533318244,3,51.98,207.32,236,51.98,207.32,85.47,0.0,0.0,0.0,0.0,0.0,2023-07-07,4,Mobile App,0
471,67,F,Married,Low,1109.17,221.834,145.73727278908441,5,42.84,342.44,211,342.44,355.76,327.02,0.0,83.95,2.0,1.0,0.5,2023-01-10,13,Mobile App,0
216,33,F,Widowed,High,1570.8600000000001,314.172,90.29773236355386,5,194.38,440.74,242,0.0,645.0699999999999,485.05,0.0,440.74,2.0,2.0,1.0,2023-09-06,35,Mobile App,0
214,36,F,Divorced,Low,734.1,367.05,13.519881656286792,2,357.49,376.61,46,357.49,0.0,376.61,0.0,0.0,0.0,0.0,0.0,2023-11-02,41,Online Banking,0
530,69,F,Single,High,1311.6399999999999,218.60666666666665,143.6946669388487,6,48.97,405.02,166,74.37,0.0,249.21,234.51,753.55,0.0,0.0,0.0,2023-12-06,49,Mobile App,1
87,29,F,Single,High,1411.84,282.368,187.97338314240133,5,48.02,472.13,153,48.02,610.91,472.13,280.78,0.0,2.0,1.0,0.5,2023-11-22,43,Website,0
367,25,F,Single,Low,2197.79,313.96999999999997,55.289924639726785,7,239.48,384.52,251,380.62,579.53,624.0,330.62,283.02,1.0,0.0,0.0,2023-09-16,28,Mobile App,0
126,39,F,Divorced,Medium,2323.02,258.11333333333334,173.8621910450918,9,10.61,456.04,268,208.23,1129.45,0.0,27.36,957.98,0.0,0.0,0.0,2023-05-14,15,Website,0
742,67,F,Divorced,High,583.1,291.55,285.96812444746354,2,89.34,493.76,120,89.34,0.0,0.0,0.0,493.76,0.0,0.0,0.0,2023-03-30,45,Online Banking,1
366,26,F,Divorced,Medium,2518.16,314.77,92.15063925055384,8,136.67,433.32,360,1236.01,0.0,572.6500000000001,295.99,413.51,0.0,0.0,0.0,2023-01-16,46,Website,0
613,56,M,Married,High,612.18,204.05999999999997,110.77341784020209,3,76.55,276.57,207,0.0,0.0,0.0,353.12,259.06,0.0,0.0,0.0,2023-08-26,32,Online Banking,0
262,59,F,Divorced,High,2940.59,326.7322222222222,158.4444418225027,9,38.6,474.7,320,762.39,941.13,474.7,307.79,454.58,2.0,0.0,0.0,2023-02-04,30,Website,1
899,24,M,Widowed,High,38.78,38.78,0.0,1,38.78,38.78,0,0.0,0.0,0.0,38.78,0.0,1.0,0.0,0.0,2023-12-16,1,Website,1
223,62,F,Divorced,Medium,1736.26,289.37666666666667,143.38776902744064,6,48.25,453.05,208,0.0,669.1700000000001,295.93,0.0,771.1600000000001,1.0,1.0,1.0,2023-07-22,4,Online Banking,0
908,55,F,Married,Medium,1865.09,207.23222222222222,153.12551296059206,9,23.7,444.92,305,683.1,0.0,535.39,218.95,427.65,2.0,1.0,0.5,2023-12-06,3,Website,0
611,44,M,Married,High,624.87,208.29,164.83313046836187,3,22.69,337.62,238,0.0,264.56,337.62,0.0,22.69,1.0,0.0,0.0,2023-10-11,10,Online Banking,0
185,50,F,Widowed,Medium,1284.89,214.14833333333334,153.66895553971423,6,7.21,449.79,256,0.0,276.3,7.21,287.09,714.29,2.0,2.0,1.0,2023-10-23,4,Online Banking,0
8,37,M,Single,Low,2046.88,292.4114285714286,101.42153755959521,7,161.56,483.91,244,504.15999999999997,830.1500000000001,161.56,551.01,0.0,2.0,0.0,0.0,2023-04-22,17,Online Banking,1
181,20,F,Divorced,Medium,715.6800000000001,357.84000000000003,122.58403158649986,2,271.16,444.52,17,0.0,715.6800000000001,0.0,0.0,0.0,0.0,0.0,0.0,2023-04-22,30,Mobile App,0
365,37,F,Divorced,Low,1188.8400000000001,148.60500000000002,154.8691969741839,8,6.26,465.69,291,284.57,0.0,349.9,77.59,476.78,1.0,1.0,1.0,2023-10-29,24,Online Banking,1
410,69,F,Married,Medium,1426.2,237.70000000000002,139.94052736787864,6,33.19,463.63,249,272.26,190.77,261.55,463.63,237.99,1.0,0.0,0.0,2023-08-09,30,Online Banking,0
846,68,M,Single,Medium,1667.48,333.496,89.84006973505753,5,249.52,465.26,285,0.0,581.46,0.0,1086.02,0.0,0.0,0.0,0.0,2023-09-19,41,Mobile App,0
967,52,M,Single,Low,230.71,230.71,0.0,1,230.71,230.71,0,230.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-04-28,23,Online Banking,0
7,27,F,Married,High,86.73,86.73,0.0,1,86.73,86.73,0,86.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-07,32,Mobile App,0
434,25,F,Married,Medium,41.19,41.19,0.0,1,41.19,41.19,0,0.0,0.0,41.19,0.0,0.0,2.0,1.0,0.5,2023-11-09,4,Mobile App,0
414,63,M,Widowed,High,1497.89,213.98428571428573,162.79074726543303,7,41.61,441.43,280,102.42,143.07,769.36,483.04,0.0,1.0,1.0,1.0,2023-09-04,30,Online Banking,0
61,54,M,Single,Low,678.97,226.32333333333335,97.73606618507486,3,118.1,308.15,262,0.0,0.0,426.25,252.72,0.0,1.0,1.0,1.0,2023-12-27,47,Website,1
594,59,M,Divorced,Low,2544.69,282.74333333333334,127.06856298864798,9,20.27,443.38,354,443.38,225.49,1198.04,281.07,396.71,2.0,1.0,0.5,2023-06-09,30,Mobile App,0
564,58,M,Single,Low,1859.23,265.6042857142857,146.7097230198852,7,84.91,453.42,232,0.0,0.0,1114.8000000000002,135.45,608.98,0.0,0.0,0.0,2023-06-06,45,Online Banking,0
495,38,M,Widowed,Low,1738.1399999999999,289.69,79.46200500868325,6,219.8,406.87,305,371.46,406.87,219.8,482.37,257.64,1.0,0.0,0.0,2023-01-07,37,Online Banking,0
421,34,F,Widowed,High,594.4200000000001,297.21000000000004,90.89150565371885,2,232.94,361.48,42,232.94,0.0,0.0,361.48,0.0,1.0,0.0,0.0,2023-12-16,28,Mobile App,0
263,41,M,Single,Low,13.04,13.04,0.0,1,13.04,13.04,0,0.0,0.0,0.0,0.0,13.04,2.0,2.0,1.0,2023-12-28,2,Website,0
16,30,F,Single,Medium,2019.79,224.42111111111112,137.18810138314151,9,52.67,470.53,144,894.69,470.53,97.06,557.51,0.0,2.0,2.0,1.0,2023-03-15,41,Online Banking,1
38,53,F,Married,Low,874.86,291.62,231.0933670618869,3,24.88,431.43,285,431.43,0.0,0.0,0.0,443.43,1.0,1.0,1.0,2023-11-27,47,Online Banking,0
533,51,M,Widowed,Low,388.31,388.31,0.0,1,388.31,388.31,0,388.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-10-29,27,Mobile App,0
607,40,M,Married,High,1489.51,297.902,113.82389696368688,5,148.4,460.8,329,710.45,0.0,462.96000000000004,0.0,316.1,1.0,0.0,0.0,2023-01-16,8,Mobile App,1
570,52,F,Single,Low,2358.04,336.86285714285714,151.33295044528865,7,41.32,496.44,207,366.96,537.76,0.0,249.65,1203.67,2.0,1.0,0.5,2023-08-04,21,Mobile App,0
702,43,M,Divorced,Low,681.77,136.35399999999998,141.7830050817093,5,10.97,373.17,215,155.95,152.65,0.0,373.17,0.0,0.0,0.0,0.0,2023-12-31,38,Mobile App,1
856,51,M,Divorced,High,524.36,174.78666666666666,127.85460818184588,3,31.77,278.02,107,309.78999999999996,0.0,214.57,0.0,0.0,0.0,0.0,0.0,2023-05-18,48,Website,0
521,21,F,Widowed,Medium,645.75,322.875,166.02160115478947,2,205.48,440.27,90,0.0,0.0,440.27,205.48,0.0,2.0,1.0,0.5,2023-02-09,43,Website,1
777,67,M,Widowed,High,1488.0,248.0,139.16118970460118,6,15.74,449.87,250,225.37,0.0,546.12,716.51,0.0,0.0,0.0,0.0,2023-09-22,5,Website,1
